"grid"	"year"	"month"	"day"	"L"	"L2"	"L3"	"nuSpecies"	"visit"	"y"	"siteIndex"	"yearIndex"	"bio1"	"bio5"	"bio6"	"Forest"	"Open"	"Bottom"	"Top"	"PrefOpen"	"PrefClosed"	"Agriculture"	"Habitat"	"ID_0"	"ISO"	"NAME_0"	"ID_1"	"NAME_1"	"ID_2"	"NAME_2"	"TYPE_2"	"ENGTYPE_2"	"NL_NAME_2"	"VARNAME_2"	"adm"	"adm2"	"tree_line_position"	"alpine_habitat1"	"alpine_habitat2"	"alpine_habitat3"	"alpine_habitat4"	"High"	"admN"	"admN2"	"site"	"siteyearIndex"	"samplingDays"	"Effort"	"species"	"nuVisits"	"nuObs"	"x"
64744	2007	NA	NA	NA	NA	NA	NA	NA	6733021.13526258	8061	1	-36.305	159.795	-234.3325	0	236	0	63	38	0	0	"Open"	"169"	"NOR"	"Norway"	"15"	"Sogn og Fjordane"	"342"	"Aurland"	"Kommuner"	"Municipality"	NA	NA	"Sogn og Fjordane"	"Aurland"	-215.16399952393	0	0.64	0.36	0	0	15	31	"15-31-64744"	8061	0	0	1	7	1	422014.402750693
64745	2007	NA	NA	NA	NA	NA	NA	NA	6733021.13526258	8062	1	-33.1975	164.395	-226.59	3	250	0	27	17	3	0	"Open"	"169"	"NOR"	"Norway"	"4"	"Buskerud"	"67"	"Hol"	"Kommuner"	"Municipality"	NA	NA	"Buskerud"	"Hol"	-298.25634223022	0.04	0.28	0.6	0.08	0	4	145	"4-145-64745"	8062	0	0	0	8	0	427014.402750693
64746	2007	NA	NA	NA	NA	NA	NA	NA	6733021.13526258	8063	1	-27.2125	167.9075	-227.8625	1	209	0	57	60	1	0	"Open"	"169"	"NOR"	"Norway"	"4"	"Buskerud"	"67"	"Hol"	"Kommuner"	"Municipality"	NA	NA	"Buskerud"	"Hol"	-143.88796751862	0.2	0.36	0.32	0.12	0	4	145	"4-145-64746"	8063	0	0	1	10	1	432014.402750693
64747	2007	NA	NA	NA	NA	NA	NA	NA	6733021.13526258	8064	1	-27.52	169.54	-233.52	0	245	0	44	42	0	0	"Open"	"169"	"NOR"	"Norway"	"4"	"Buskerud"	"67"	"Hol"	"Kommuner"	"Municipality"	NA	NA	"Buskerud"	"Hol"	-214.1999848938	0.16	0.36	0.32	0.16	0	4	145	"4-145-64747"	8064	0	0	1	12	4	437014.402750693
64748	2007	NA	NA	NA	NA	NA	NA	NA	6733021.13526258	8065	1	-25.88	175.8225	-238.85	0	268	0	156	58	0	0	"Top"	"169"	"NOR"	"Norway"	"4"	"Buskerud"	"67"	"Hol"	"Kommuner"	"Municipality"	NA	NA	"Buskerud"	"Hol"	-142.8277674408	0	0.92	0.08	0	0	4	145	"4-145-64748"	8065	0	0	0	1	0	442014.402750693
64749	2007	NA	NA	NA	NA	NA	NA	NA	6733021.13526258	8066	1	-21.0675	175.475	-242.11	0	186	0	120	161	0	0	"Open"	"169"	"NOR"	"Norway"	"4"	"Buskerud"	"67"	"Hol"	"Kommuner"	"Municipality"	NA	NA	"Buskerud"	"Hol"	3.37019775391013	0.04	0.96	0	0	0	4	145	"4-145-64749"	8066	0	0	1	6	1	447014.402750693
64750	2007	NA	NA	NA	NA	NA	NA	NA	6733021.13526258	8067	1	-19.2	177.55	-240.5475	0	166	0	143	152	0	0	"Open"	"169"	"NOR"	"Norway"	"4"	"Buskerud"	"60"	"Ål"	"Kommuner"	"Municipality"	NA	NA	"Buskerud"	"Ål"	1.30787728577002	0	1	0	0	0	4	9	"4-9-64750"	8067	0	0	1	25	8	452014.402750693
64751	2007	NA	NA	NA	NA	NA	NA	NA	6733021.13526258	8068	1	-16.5075	181.04	-228.2575	0	237	1	117	148	0	1	"Open"	"169"	"NOR"	"Norway"	"4"	"Buskerud"	"60"	"Ål"	"Kommuner"	"Municipality"	NA	NA	"Buskerud"	"Ål"	-87.9381022644	0	1	0	0	0	4	9	"4-9-64751"	8068	0	0	1	53	11	457014.402750693
64752	2007	9	20	1	1	1	51	"2007-9-20-64752"	6733021.13526258	8069	1	-16.4825	180.44	-229.605	0	234	0	123	134	0	0	"Open"	"169"	"NOR"	"Norway"	"4"	"Buskerud"	"60"	"Ål"	"Kommuner"	"Municipality"	NA	NA	"Buskerud"	"Ål"	-79.48500950928	0	0.96	0.04	0	0	4	9	"4-9-64752"	8069	2	0.0196078431372549	1	52	8	462014.402750693
64753	2007	NA	NA	NA	NA	NA	NA	NA	6733021.13526258	8070	1	-13.0975	181.615	-228.6625	30	230	2	109	191	16	2	"Open"	"169"	"NOR"	"Norway"	"4"	"Buskerud"	"60"	"Ål"	"Kommuner"	"Municipality"	NA	NA	"Buskerud"	"Ål"	-2.71815746459993	0.24	0.76	0	0	0	4	9	"4-9-64753"	8070	0	0	1	144	24	467014.402750693
64754	2007	6	15	4	4	1	59	"2007-6-15-64754"	6733021.13526258	8071	1	-11.345	181.055	-231.215	62	201	4	97	132	40	4	"Open"	"169"	"NOR"	"Norway"	"4"	"Buskerud"	"60"	"Ål"	"Kommuner"	"Municipality"	NA	NA	"Buskerud"	"Ål"	64.22463493195	0.44	0.56	0	0	0	4	9	"4-9-64754"	8071	1	0.0677966101694915	1	37	6	472014.402750693
64755	2007	NA	NA	NA	NA	NA	NA	NA	6733021.13526258	8072	1	-11.3325	178.7525	-233.93	59	188	9	102	124	45	9	"Open"	"169"	"NOR"	"Norway"	"4"	"Buskerud"	"60"	"Ål"	"Kommuner"	"Municipality"	NA	NA	"Buskerud"	"Ål"	119.485252536011	0.72	0.28	0	0	0	4	9	"4-9-64755"	8072	0	0	1	33	2	477014.402750693
64756	2007	8	8	1	1	1	14	"2007-8-8-64756"	6733021.13526258	8073	1	-13.495	180.9725	-242.1125	42	212	5	153	175	41	5	"Top"	"169"	"NOR"	"Norway"	"4"	"Buskerud"	"60"	"Ål"	"Kommuner"	"Municipality"	NA	NA	"Buskerud"	"Ål"	86.362697421265	0.72	0.28	0	0	0	4	9	"4-9-64756"	8073	1	0.0714285714285714	0	9	0	482014.402750693
64757	2007	NA	NA	NA	NA	NA	NA	NA	6733021.13526258	8074	1	-11.775	180.495	-240.6925	80	181	10	117	125	26	10	"Open"	"169"	"NOR"	"Norway"	"4"	"Buskerud"	"64"	"Gol"	"Kommuner"	"Municipality"	NA	NA	"Buskerud"	"Gol"	108.038867651367	0.666666666666667	0.333333333333333	0	0	0	4	113	"4-113-64757"	8074	0	0	1	5	1	487014.402750693
64758	2007	NA	NA	NA	NA	NA	NA	NA	6733021.13526258	8075	1	0.12	184.975	-222.4325	200	48	6	15	18	10	6	"Forest"	"169"	"NOR"	"Norway"	"4"	"Buskerud"	"64"	"Gol"	"Kommuner"	"Municipality"	NA	NA	"Buskerud"	"Gol"	293.841255200195	1	0	0	0	0	4	113	"4-113-64758"	8075	0	0	0	3	0	492014.402750693
64759	2007	NA	NA	NA	NA	NA	NA	NA	6733021.13526258	8076	1	3.58333333333333	191.955729166667	-219.713541666667	251	21	0	2	5	18	0	"Forest"	"169"	"NOR"	"Norway"	"4"	"Buskerud"	"64"	"Gol"	"Kommuner"	"Municipality"	NA	NA	"Buskerud"	"Gol"	357.425819943237	1	0	0	0	0	4	113	"4-113-64759"	8076	0	0	0	16	0	497014.402750693
64760	2007	NA	NA	NA	NA	NA	NA	NA	6733021.13526258	8077	1	-0.035	187.895	-221.7875	259	13	0	0	7	32	0	"Forest"	"169"	"NOR"	"Norway"	"4"	"Buskerud"	"64"	"Gol"	"Kommuner"	"Municipality"	NA	NA	"Buskerud"	"Gol"	310.782767729187	1	0	0	0	0	4	113	"4-113-64760"	8077	0	0	0	2	0	502014.402750693
64761	2007	8	19	1	1	1	1	"2007-8-19-64761"	6733021.13526258	8078	1	-8.6375	179.175	-228.0725	201	47	0	41	30	120	0	"Forest"	"169"	"NOR"	"Norway"	"4"	"Buskerud"	"64"	"Gol"	"Kommuner"	"Municipality"	NA	NA	"Buskerud"	"Gol"	104.574987286377	0.8	0.2	0	0	0	4	113	"4-113-64761"	8078	1	1	0	1	0	507014.402750693
64762	2007	NA	NA	NA	NA	NA	NA	NA	6733021.13526258	8079	1	-11.0375	179.0775	-233.23	107	160	0	120	126	62	0	"Open"	"169"	"NOR"	"Norway"	"4"	"Buskerud"	"64"	"Gol"	"Kommuner"	"Municipality"	NA	NA	"Buskerud"	"Gol"	58.0157078704799	0.52	0.48	0	0	0	4	113	"4-113-64762"	8079	0	0	0	6	0	512014.402750693
64763	2007	NA	NA	NA	NA	NA	NA	NA	6733021.13526258	8080	1	-8.1525	179.03	-232.48	54	208	0	144	142	19	0	"Open"	"169"	"NOR"	"Norway"	"4"	"Buskerud"	"64"	"Gol"	"Kommuner"	"Municipality"	NA	NA	"Buskerud"	"Gol"	48.59644794769	0.36	0.64	0	0	0	4	113	"4-113-64763"	8080	0	0	0	4	0	517014.402750693
64764	2007	NA	NA	NA	NA	NA	NA	NA	6733021.13526258	8081	1	-6.8775	179.4975	-238.6725	58	189	0	9	14	15	0	"Open"	"169"	"NOR"	"Norway"	"11"	"Oppland"	"280"	"Sør-Aurdal"	"Kommuner"	"Municipality"	NA	NA	"Oppland"	"Sør-Aurdal"	225.477595019531	1	0	0	0	0	11	294	"11-294-64764"	8081	0	0	0	5	0	522014.402750693
64765	2007	NA	NA	NA	NA	NA	NA	NA	6733021.13526258	8082	1	-6.745	180.08	-240.5325	179	88	0	4	14	44	0	"Forest"	"169"	"NOR"	"Norway"	"11"	"Oppland"	"280"	"Sør-Aurdal"	"Kommuner"	"Municipality"	NA	NA	"Oppland"	"Sør-Aurdal"	280.145339968872	1	0	0	0	0	11	294	"11-294-64765"	8082	0	0	0	5	0	527014.402750693
64766	2007	NA	NA	NA	NA	NA	NA	NA	6733021.13526258	8083	1	-1.7675	182.7625	-224.7825	234	35	0	0	14	71	0	"Forest"	"169"	"NOR"	"Norway"	"11"	"Oppland"	"280"	"Sør-Aurdal"	"Kommuner"	"Municipality"	NA	NA	"Oppland"	"Sør-Aurdal"	273.174977510071	1	0	0	0	0	11	294	"11-294-64766"	8083	0	0	0	7	0	532014.402750693
64767	2007	NA	NA	NA	NA	NA	NA	NA	6733021.13526258	8084	1	12.38	192.7725	-202.41	242	13	0	8	8	17	0	"Forest"	"169"	"NOR"	"Norway"	"11"	"Oppland"	"280"	"Sør-Aurdal"	"Kommuner"	"Municipality"	NA	NA	"Oppland"	"Sør-Aurdal"	486.776392572022	1	0	0	0	0	11	294	"11-294-64767"	8084	0	0	0	5	0	537014.402750693
64770	2007	NA	NA	NA	NA	NA	NA	NA	6733021.13526258	8087	1	4.375	186.1875	-213.5125	250	3	0	0	1	21	0	"Forest"	"169"	"NOR"	"Norway"	"11"	"Oppland"	"280"	"Sør-Aurdal"	"Kommuner"	"Municipality"	NA	NA	"Oppland"	"Sør-Aurdal"	254.422675030518	1	0	0	0	0	11	294	"11-294-64770"	8087	0	0	0	3	0	552014.402750693
64771	2007	NA	NA	NA	NA	NA	NA	NA	6733021.13526258	8088	1	6.1675	185.82	-211.5725	219	39	0	0	0	18	0	"Forest"	"169"	"NOR"	"Norway"	"11"	"Oppland"	"279"	"Søndre Land"	"Kommuner"	"Municipality"	NA	NA	"Oppland"	"Søndre Land"	306.167607557678	1	0	0	0	0	11	293	"11-293-64771"	8088	0	0	0	6	0	557014.402750693
64772	2007	NA	NA	NA	NA	NA	NA	NA	6733021.13526258	8089	1	9.1075	187.4025	-208.9625	248	13	0	0	1	20	0	"Forest"	"169"	"NOR"	"Norway"	"11"	"Oppland"	"279"	"Søndre Land"	"Kommuner"	"Municipality"	NA	NA	"Oppland"	"Søndre Land"	412.039642843628	1	0	0	0	0	11	293	"11-293-64772"	8089	0	0	0	2	0	562014.402750693
64773	2007	NA	NA	NA	NA	NA	NA	NA	6733021.13526258	8090	1	18.5677083333333	191.8125	-202.559895833333	182	3	16	2	2	3	16	"Forest"	"169"	"NOR"	"Norway"	"11"	"Oppland"	"279"	"Søndre Land"	"Kommuner"	"Municipality"	NA	NA	"Oppland"	"Søndre Land"	534.701450125885	1	0	0	0	0	11	293	"11-293-64773"	8090	0	0	0	9	0	567014.402750693
64774	2007	NA	NA	NA	NA	NA	NA	NA	6733021.13526258	8091	1	25.0975	198.5225	-200.5375	172	3	51	2	2	7	50	"Forest"	"169"	"NOR"	"Norway"	"11"	"Oppland"	"279"	"Søndre Land"	"Kommuner"	"Municipality"	NA	NA	"Oppland"	"Søndre Land"	665.901969968033	1	0	0	0	0	11	293	"11-293-64774"	8091	0	0	0	4	0	572014.402750693
64775	2007	NA	NA	NA	NA	NA	NA	NA	6733021.13526258	8092	1	15.385	191.655	-201.955	263	4	3	0	0	11	3	"Forest"	"169"	"NOR"	"Norway"	"11"	"Oppland"	"279"	"Søndre Land"	"Kommuner"	"Municipality"	NA	NA	"Oppland"	"Søndre Land"	483.577702513885	1	0	0	0	0	11	293	"11-293-64775"	8092	0	0	0	6	0	577014.402750693
64776	2007	NA	NA	NA	NA	NA	NA	NA	6733021.13526258	8093	1	12.3575	188.1175	-204.88	214	28	0	0	0	17	0	"Forest"	"169"	"NOR"	"Norway"	"11"	"Oppland"	"268"	"Gjøvik"	"Kommuner"	"Municipality"	NA	NA	"Oppland"	"Gjøvik"	394.707060148621	1	0	0	0	0	11	107	"11-107-64776"	8093	0	0	0	19	0	582014.402750693
64777	2007	6	10	1	1	1	86	"2007-6-10-64777"	6733021.13526258	8094	1	20.1275	199.1725	-207.005	161	23	85	13	12	20	39	"Forest"	"169"	"NOR"	"Norway"	"11"	"Oppland"	"287"	"Vestre Toten"	"Kommuner"	"Municipality"	NA	NA	"Oppland"	"Vestre Toten"	570.459617494965	1	0	0	0	0	11	401	"11-401-64777"	8094	3	0.0116279069767442	0	161	0	587014.402750693
64778	2007	NA	NA	NA	NA	NA	NA	NA	6733021.13526258	8095	1	17.8625	195.83	-218.5725	120	4	144	2	2	6	143	"Forest"	"169"	"NOR"	"Norway"	"11"	"Oppland"	"287"	"Vestre Toten"	"Kommuner"	"Municipality"	NA	NA	"Oppland"	"Vestre Toten"	538.043414917755	1	0	0	0	0	11	401	"11-401-64778"	8095	0	0	0	29	0	592014.402750693
64779	2007	NA	NA	NA	NA	NA	NA	NA	6733021.13526258	8096	1	25.2425	198.5925	-209.24	113	0	143	0	0	24	142	"Forest"	"169"	"NOR"	"Norway"	"11"	"Oppland"	"262"	"Østre Toten"	"Kommuner"	"Municipality"	NA	NA	"Oppland"	"Østre Toten"	607.764419974518	1	0	0	0	0	11	4	"11-4-64779"	8096	0	0	0	219	0	597014.402750693
64780	2007	10	6	1	1	1	161	"2007-10-6-64780"	6733021.13526258	8097	1	35.4075	197.6725	-196.8875	12	1	111	0	0	3	101	"Forest"	"169"	"NOR"	"Norway"	"11"	"Oppland"	"262"	"Østre Toten"	"Kommuner"	"Municipality"	NA	NA	"Oppland"	"Østre Toten"	754.549998474121	1	0	0	0	0	11	4	"11-4-64780"	8097	2	0.0062111801242236	0	729	0	602014.402750693
64781	2007	NA	NA	NA	NA	NA	NA	NA	6733021.13526258	8098	1	40.875	196.605	-187.1625	23	0	75	0	0	0	75	"Forest"	"169"	"NOR"	"Norway"	"6"	"Hedmark"	"113"	"Ringsaker"	"Kommuner"	"Municipality"	NA	NA	"Hedmark"	"Ringsaker"	746.219998474121	1	0	0	0	0	6	284	"6-284-64781"	8098	0	0	0	14	0	607014.402750693
64782	2007	8	10	1	1	1	151	"2007-8-10-64782"	6733021.13526258	8099	1	41.5975	197.3075	-181.595	3	0	15	0	0	1	15	"Forest"	"169"	"NOR"	"Norway"	"6"	"Hedmark"	"113"	"Ringsaker"	"Kommuner"	"Municipality"	NA	NA	"Hedmark"	"Ringsaker"	724.479998474121	1	0	0	0	0	6	284	"6-284-64782"	8099	1	0.00662251655629139	0	458	0	612014.402750693
64783	2007	NA	NA	NA	NA	NA	NA	NA	6733021.13526258	8100	1	35.9225	210.24	-199.2925	13	1	238	1	1	0	233	"Forest"	"169"	"NOR"	"Norway"	"6"	"Hedmark"	"115"	"Stange"	"Kommuner"	"Municipality"	NA	NA	"Hedmark"	"Stange"	658.504160025024	1	0	0	0	0	6	337	"6-337-64783"	8100	0	0	0	478	0	617014.402750693
64784	2007	4	21	1	1	1	95	"2007-4-21-64784"	6733021.13526258	8101	1	28.97	211.2575	-210.1275	127	4	137	4	4	1	129	"Forest"	"169"	"NOR"	"Norway"	"6"	"Hedmark"	"115"	"Stange"	"Kommuner"	"Municipality"	NA	NA	"Hedmark"	"Stange"	643.252784984589	1	0	0	0	0	6	337	"6-337-64784"	8101	3	0.0105263157894737	0	179	0	622014.402750693
64785	2007	6	7	1	1	1	37	"2007-6-7-64785"	6733021.13526258	8102	1	25.7175	205.68	-208.9525	155	2	88	1	1	1	88	"Forest"	"169"	"NOR"	"Norway"	"6"	"Hedmark"	"115"	"Stange"	"Kommuner"	"Municipality"	NA	NA	"Hedmark"	"Stange"	661.735797524643	1	0	0	0	0	6	337	"6-337-64785"	8102	1	0.027027027027027	0	23	0	627014.402750693
64786	2007	NA	NA	NA	NA	NA	NA	NA	6733021.13526258	8103	1	21.4875	198.415	-207.95	232	3	13	0	1	3	13	"Forest"	"169"	"NOR"	"Norway"	"6"	"Hedmark"	"115"	"Stange"	"Kommuner"	"Municipality"	NA	NA	"Hedmark"	"Stange"	502.518740367126	1	0	0	0	0	6	337	"6-337-64786"	8103	0	0	0	9	0	632014.402750693
64787	2007	NA	NA	NA	NA	NA	NA	NA	6733021.13526258	8104	1	18.64	195.0425	-209.79	253	9	1	0	0	8	1	"Forest"	"169"	"NOR"	"Norway"	"6"	"Hedmark"	"109"	"Løten"	"Kommuner"	"Municipality"	NA	NA	"Hedmark"	"Løten"	485.41632015686	1	0	0	0	0	6	182	"6-182-64787"	8104	0	0	0	20	0	637014.402750693
64788	2007	NA	NA	NA	NA	NA	NA	NA	6733021.13526258	8105	1	16.67	191.715	-210.005	218	17	0	0	0	17	0	"Forest"	"169"	"NOR"	"Norway"	"6"	"Hedmark"	"109"	"Løten"	"Kommuner"	"Municipality"	NA	NA	"Hedmark"	"Løten"	409.335817453003	1	0	0	0	0	6	182	"6-182-64788"	8105	0	0	0	2	0	642014.402750693
64789	2007	NA	NA	NA	NA	NA	NA	NA	6733021.13526258	8106	1	19.1825	193.7	-208.275	267	0	0	0	0	11	0	"Forest"	"169"	"NOR"	"Norway"	"6"	"Hedmark"	"120"	"Våler"	"Kommuner"	"Municipality"	NA	NA	"Hedmark"	"Våler"	396.021925082397	1	0	0	0	0	6	384	"6-384-64789"	8106	0	0	0	1	0	647014.402750693
64790	2007	5	6	7	7	1	81	"2007-5-6-64790"	6733021.13526258	8107	1	26.6	205.83	-224.56	125	10	114	0	0	5	112	"Forest"	"169"	"NOR"	"Norway"	"6"	"Hedmark"	"120"	"Våler"	"Kommuner"	"Municipality"	NA	NA	"Hedmark"	"Våler"	667.675287591553	1	0	0	0	0	6	384	"6-384-64790"	8107	1	0.0864197530864197	0	70	0	652014.402750693
64791	2007	7	10	1	1	1	65	"2007-7-10-64791"	6733021.13526258	8108	1	24.345	208.1425	-237.6375	66	29	157	0	3	1	157	"Forest"	"169"	"NOR"	"Norway"	"6"	"Hedmark"	"120"	"Våler"	"Kommuner"	"Municipality"	NA	NA	"Hedmark"	"Våler"	662.238087487411	1	0	0	0	0	6	384	"6-384-64791"	8108	2	0.0153846153846154	0	78	0	657014.402750693
64792	2007	5	6	6	6	1	123	"2007-5-6-64792"	6733021.13526258	8109	1	23.6175	206.0725	-232.8225	133	0	102	0	0	2	102	"Forest"	"169"	"NOR"	"Norway"	"6"	"Hedmark"	"100"	"Åsnes"	"Kommuner"	"Municipality"	NA	NA	"Hedmark"	"Åsnes"	645.830160058212	1	0	0	0	0	6	15	"6-15-64792"	8109	4	0.0487804878048781	0	242	0	662014.402750693
64793	2007	NA	NA	NA	NA	NA	NA	NA	6733021.13526258	8110	1	22.78	205.5225	-223.925	227	2	31	0	1	1	31	"Forest"	"169"	"NOR"	"Norway"	"6"	"Hedmark"	"100"	"Åsnes"	"Kommuner"	"Municipality"	NA	NA	"Hedmark"	"Åsnes"	592.779414975357	1	0	0	0	0	6	15	"6-15-64793"	8110	0	0	0	43	0	667014.402750693
64794	2007	4	6	2	2	1	10	"2007-4-6-64794"	6733021.13526258	8111	1	20.6675	204.14	-224.585	220	0	33	0	0	2	33	"Forest"	"169"	"NOR"	"Norway"	"6"	"Hedmark"	"100"	"Åsnes"	"Kommuner"	"Municipality"	NA	NA	"Hedmark"	"Åsnes"	548.194312560272	1	0	0	0	0	6	15	"6-15-64794"	8111	1	0.2	0	11	0	672014.402750693
64795	2007	NA	NA	NA	NA	NA	NA	NA	6733021.13526258	8112	1	20.555	207.805	-223.8325	266	1	3	0	0	6	3	"Forest"	"169"	"NOR"	"Norway"	"6"	"Hedmark"	"100"	"Åsnes"	"Kommuner"	"Municipality"	NA	NA	"Hedmark"	"Åsnes"	550.852719969559	1	0	0	0	0	6	15	"6-15-64795"	8112	0	0	0	19	0	677014.402750693
64796	2007	NA	NA	NA	NA	NA	NA	NA	6733021.13526258	8113	1	18.66	211.6725	-239.8375	242	1	3	0	0	1	3	"Forest"	"169"	"NOR"	"Norway"	"6"	"Hedmark"	"100"	"Åsnes"	"Kommuner"	"Municipality"	NA	NA	"Hedmark"	"Åsnes"	612.594982458115	1	0	0	0	0	6	15	"6-15-64796"	8113	0	0	0	4	0	682014.402750693
64797	2007	NA	NA	NA	NA	NA	NA	NA	6733021.13526258	8114	1	19.4322916666667	207.041666666667	-231.71875	174	3	3	0	1	0	3	"Forest"	"169"	"NOR"	"Norway"	"6"	"Hedmark"	"100"	"Åsnes"	"Kommuner"	"Municipality"	NA	NA	"Hedmark"	"Åsnes"	599.080757828991	1	0	0	0	0	6	15	"6-15-64797"	8114	0	0	0	17	0	687014.402750693
64955	2007	8	10	1	1	1	90	"2007-8-10-64955"	6728021.13526258	8115	1	60.235	193.35	-63.9275	100	99	2	78	80	17	0	"Forest"	"169"	"NOR"	"Norway"	"7"	"Hordaland"	"137"	"Lindås"	"Kommuner"	"Municipality"	NA	NA	"Hordaland"	"Lindås"	308.441007532668	1	0	0	0	0	7	197	"7-197-64955"	8115	1	0.0111111111111111	0	296	0	292014.402750693
64956	2007	5	27	1	1	1	92	"2007-5-27-64956"	6728021.13526258	8116	1	57.2525	199.285	-76.1725	190	40	0	20	20	6	0	"Forest"	"169"	"NOR"	"Norway"	"7"	"Hordaland"	"137"	"Lindås"	"Kommuner"	"Municipality"	NA	NA	"Hordaland"	"Lindås"	421.02148738637	1	0	0	0	0	7	197	"7-197-64956"	8116	1	0.0108695652173913	0	194	0	297014.402750693
64957	2007	6	1	1	1	1	75	"2007-6-1-64957"	6728021.13526258	8117	1	54.2425	201.125	-86.0825	215	40	0	31	31	7	0	"Forest"	"169"	"NOR"	"Norway"	"7"	"Hordaland"	"137"	"Lindås"	"Kommuner"	"Municipality"	NA	NA	"Hordaland"	"Lindås"	458.992975665008	1	0	0	0	0	7	197	"7-197-64957"	8117	3	0.0133333333333333	0	112	0	302014.402750693
64958	2007	NA	NA	NA	NA	NA	NA	NA	6728021.13526258	8118	1	55.0175	201.095	-80.665	175	42	0	38	37	38	0	"Forest"	"169"	"NOR"	"Norway"	"7"	"Hordaland"	"137"	"Lindås"	"Kommuner"	"Municipality"	NA	NA	"Hordaland"	"Lindås"	430.867289997768	0.958333333333333	0.0416666666666667	0	0	0	7	197	"7-197-64958"	8118	0	0	0	92	0	307014.402750693
64959	2007	NA	NA	NA	NA	NA	NA	NA	6728021.13526258	8119	1	51.7625	204.98	-89.5	134	44	0	20	12	62	0	"Forest"	"169"	"NOR"	"Norway"	"7"	"Hordaland"	"137"	"Lindås"	"Kommuner"	"Municipality"	NA	NA	"Hordaland"	"Lindås"	377.561769031462	0.916666666666667	0.0833333333333333	0	0	0	7	197	"7-197-64959"	8119	0	0	0	4	0	312014.402750693
64961	2007	NA	NA	NA	NA	NA	NA	NA	6728021.13526258	8120	1	40.64	198.7675	-106.8225	182	45	1	20	20	53	0	"Forest"	"169"	"NOR"	"Norway"	"7"	"Hordaland"	"153"	"Vaksdal"	"Kommuner"	"Municipality"	NA	NA	"Hordaland"	"Vaksdal"	389.349975518307	0.88	0.12	0	0	0	7	387	"7-387-64961"	8120	0	0	0	7	0	322014.402750693
64962	2007	NA	NA	NA	NA	NA	NA	NA	6728021.13526258	8121	1	33.625	203.425	-119.3175	166	77	0	32	36	16	0	"Forest"	"169"	"NOR"	"Norway"	"7"	"Hordaland"	"153"	"Vaksdal"	"Kommuner"	"Municipality"	NA	NA	"Hordaland"	"Vaksdal"	312.16398505249	0.75	0.25	0	0	0	7	387	"7-387-64962"	8121	0	0	0	37	0	327014.402750693
64963	2007	NA	NA	NA	NA	NA	NA	NA	6728021.13526258	8122	1	27.265	202.485	-133.3275	200	55	1	14	18	28	0	"Forest"	"169"	"NOR"	"Norway"	"7"	"Hordaland"	"154"	"Voss"	"Kommuner"	"Municipality"	NA	NA	"Hordaland"	"Voss"	360.417972489929	0.833333333333333	0.166666666666667	0	0	0	7	409	"7-409-64963"	8122	0	0	0	3	0	332014.402750693
64964	2007	NA	NA	NA	NA	NA	NA	NA	6728021.13526258	8123	1	22.32	200.6	-142.54	182	84	0	34	48	35	0	"Forest"	"169"	"NOR"	"Norway"	"7"	"Hordaland"	"154"	"Voss"	"Kommuner"	"Municipality"	NA	NA	"Hordaland"	"Voss"	372.197899994278	0.92	0.08	0	0	0	7	409	"7-409-64964"	8123	0	0	0	3	0	337014.402750693
64965	2007	NA	NA	NA	NA	NA	NA	NA	6728021.13526258	8124	1	23.7473958333333	198.799479166667	-142.395833333333	198	52	2	15	21	26	0	"Forest"	"169"	"NOR"	"Norway"	"7"	"Hordaland"	"154"	"Voss"	"Kommuner"	"Municipality"	NA	NA	"Hordaland"	"Voss"	370.759540044212	0.8	0.2	0	0	0	7	409	"7-409-64965"	8124	0	0	0	15	0	342014.402750693
64966	2007	NA	NA	NA	NA	NA	NA	NA	6728021.13526258	8125	1	18.345	197.055	-152.7525	177	100	11	61	66	18	11	"Forest"	"169"	"NOR"	"Norway"	"7"	"Hordaland"	"154"	"Voss"	"Kommuner"	"Municipality"	NA	NA	"Hordaland"	"Voss"	250.773320016479	0.72	0.28	0	0	0	7	409	"7-409-64966"	8125	0	0	0	12	0	347014.402750693
64967	2007	NA	NA	NA	NA	NA	NA	NA	6728021.13526258	8126	1	9.55	195.475	-163.9225	87	188	14	57	58	2	14	"Open"	"169"	"NOR"	"Norway"	"7"	"Hordaland"	"154"	"Voss"	"Kommuner"	"Municipality"	NA	NA	"Hordaland"	"Voss"	86.133825024414	0.48	0.44	0.08	0	0	7	409	"7-409-64967"	8126	0	0	0	10	0	352014.402750693
64968	2007	NA	NA	NA	NA	NA	NA	NA	6728021.13526258	8127	1	8.725	194.065	-166.685	111	153	8	55	58	13	5	"Open"	"169"	"NOR"	"Norway"	"7"	"Hordaland"	"154"	"Voss"	"Kommuner"	"Municipality"	NA	NA	"Hordaland"	"Voss"	169.366489883423	0.44	0.52	0.04	0	0	7	409	"7-409-64968"	8127	0	0	0	8	0	357014.402750693
64969	2007	9	16	1	1	1	86	"2007-9-16-64969"	6728021.13526258	8128	1	25.89	203.955	-154.3375	147	10	99	2	3	5	92	"Forest"	"169"	"NOR"	"Norway"	"7"	"Hordaland"	"154"	"Voss"	"Kommuner"	"Municipality"	NA	NA	"Hordaland"	"Voss"	660.230382465363	1	0	0	0	0	7	409	"7-409-64969"	8128	3	0.0116279069767442	0	118	0	362014.402750693
